"id","auxiliar","descripcion","grupo_id/id","name","subgrupo_id/id"
"grp_factura_siif.presupuesto_objeto_gasto_485","000","Otros bienes de consumo no incluidos en los anteriores","grp_factura_siif.siif_grupo1","199","grp_factura_siif.siif_subgrupo1_9"
"grp_factura_siif.presupuesto_objeto_gasto_486","001","no vigente","grp_factura_siif.siif_grupo1","199","grp_factura_siif.siif_subgrupo1_9"
"grp_factura_siif.presupuesto_objeto_gasto_487","000","Teléfono, telégrafo y similares","grp_factura_siif.siif_grupo2","211","grp_factura_siif.siif_subgrupo2_1"
"grp_factura_siif.presupuesto_objeto_gasto_488","000","Agua","grp_factura_siif.siif_grupo2","212","grp_factura_siif.siif_subgrupo2_1"
"grp_factura_siif.presupuesto_objeto_gasto_489","000","Electricidad","grp_factura_siif.siif_grupo2","213","grp_factura_siif.siif_subgrupo2_1"
"grp_factura_siif.presupuesto_objeto_gasto_490","000","Gas","grp_factura_siif.siif_grupo2","214","grp_factura_siif.siif_subgrupo2_1"
"grp_factura_siif.presupuesto_objeto_gasto_491","000","Otros","grp_factura_siif.siif_grupo2","219","grp_factura_siif.siif_subgrupo2_1"
"grp_factura_siif.presupuesto_objeto_gasto_492","000","Publicidad","grp_factura_siif.siif_grupo2","221","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_493","001","Publicidad-TV","grp_factura_siif.siif_grupo2","221","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_494","002","Publicidad-Radio","grp_factura_siif.siif_grupo2","221","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_495","003","Publicidad-Prensa escrita","grp_factura_siif.siif_grupo2","221","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_496","000","Propaganda","grp_factura_siif.siif_grupo2","222","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_497","001","Propaganda-TV","grp_factura_siif.siif_grupo2","222","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_498","002","Propaganda-Radio","grp_factura_siif.siif_grupo2","222","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_499","003","Propaganda-Prensa escrita","grp_factura_siif.siif_grupo2","222","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_500","000","Impresiones, reproducciones y encuadernaciones","grp_factura_siif.siif_grupo2","223","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_501","000","Otros","grp_factura_siif.siif_grupo2","229","grp_factura_siif.siif_subgrupo2_2"
"grp_factura_siif.presupuesto_objeto_gasto_502","000","Pasajes dentro del país","grp_factura_siif.siif_grupo2","231","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_503","000","Pasajes al exterior contratados  en el país","grp_factura_siif.siif_grupo2","232","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_504","001","Pasajes al exterior contratados  en el país, ejercicio anter","grp_factura_siif.siif_grupo2","232","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_505","000","Pasajes contratados fuera del país","grp_factura_siif.siif_grupo2","233","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_506","000","Viáticos dentro del país","grp_factura_siif.siif_grupo2","234","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_507","001","Viáticos dentro del país- Miembros de Juntas Electorales","grp_factura_siif.siif_grupo2","234","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_508","002","Dif.de Vi'aticos de MDN","grp_factura_siif.siif_grupo2","234","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_509","000","Viáticos fuera del país","grp_factura_siif.siif_grupo2","235","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_510","001","Viáticos fuera del país, ejercicio anterior","grp_factura_siif.siif_grupo2","235","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_511","000","Otros Gastos en exterior(m/n y m/e) traslado,part.especial","grp_factura_siif.siif_grupo2","236","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_512","001","Gastos de Misiones de Paz in situ","grp_factura_siif.siif_grupo2","236","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_513","000","Otros gastos de traslado","grp_factura_siif.siif_grupo2","239","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_514","001","Pasajes,alojamiento,alimentación y otros gastos producción","grp_factura_siif.siif_grupo2","239","grp_factura_siif.siif_subgrupo2_3"
"grp_factura_siif.presupuesto_objeto_gasto_515","000","Servicio de mudanzas contratados dentro del país","grp_factura_siif.siif_grupo2","241","grp_factura_siif.siif_subgrupo2_4"
"grp_factura_siif.presupuesto_objeto_gasto_516","000","Servicio de mudanzas contratados fuera del país","grp_factura_siif.siif_grupo2","242","grp_factura_siif.siif_subgrupo2_4"
"grp_factura_siif.presupuesto_objeto_gasto_517","000","Almacenamiento contratado dentro del país","grp_factura_siif.siif_grupo2","243","grp_factura_siif.siif_subgrupo2_4"
"grp_factura_siif.presupuesto_objeto_gasto_518","000","Almacenamiento contratado fuera del país","grp_factura_siif.siif_grupo2","244","grp_factura_siif.siif_subgrupo2_4"
"grp_factura_siif.presupuesto_objeto_gasto_519","000","Fletes y otros gastos contratados dentro país","grp_factura_siif.siif_grupo2","245","grp_factura_siif.siif_subgrupo2_4"
"grp_factura_siif.presupuesto_objeto_gasto_520","000","Fletes y otros gastos contratados fuera del país","grp_factura_siif.siif_grupo2","246","grp_factura_siif.siif_subgrupo2_4"
"grp_factura_siif.presupuesto_objeto_gasto_521","000","Correspondencia, encomiendas contratadas dentro del país","grp_factura_siif.siif_grupo2","247","grp_factura_siif.siif_subgrupo2_4"
"grp_factura_siif.presupuesto_objeto_gasto_522","000","Correspondencia, encomiendas  contratadas fuera del país","grp_factura_siif.siif_grupo2","248","grp_factura_siif.siif_subgrupo2_4"
"grp_factura_siif.presupuesto_objeto_gasto_523","000","Otros","grp_factura_siif.siif_grupo2","249","grp_factura_siif.siif_subgrupo2_4"
"grp_factura_siif.presupuesto_objeto_gasto_524","000","De inmuebles contratados dentro del país","grp_factura_siif.siif_grupo2","251","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_525","001","De inmuebles contratados dentro del país - ejerc.anteriores","grp_factura_siif.siif_grupo2","251","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_526","002","De inmuebles para uso asistencial-Sect.Salúd","grp_factura_siif.siif_grupo2","251","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_527","003","De inmuebles para uso no asistencial-Sect.Salúd","grp_factura_siif.siif_grupo2","251","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_528","000","De inmuebles contratados fuera del país","grp_factura_siif.siif_grupo2","252","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_529","001","De inmuebles contratados fuera del país- Ejerc. anteriores","grp_factura_siif.siif_grupo2","252","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_530","000","De equipos de computación","grp_factura_siif.siif_grupo2","253","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_531","000","De equipos de oficina","grp_factura_siif.siif_grupo2","254","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_532","000","De equipos y aparatos de audio y comunicación","grp_factura_siif.siif_grupo2","255","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_533","000","De máquinas y equipos de construcción","grp_factura_siif.siif_grupo2","256","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_534","000","De equipos de transporte y similares","grp_factura_siif.siif_grupo2","257","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_535","001","Locomoción Contratada Asistencial-ambulancias-Sect.Salúd","grp_factura_siif.siif_grupo2","257","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_536","002","Locomoción Contratada Asistencial-otros vehic.-Sect.Salúd","grp_factura_siif.siif_grupo2","257","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_537","000","De equipos del Sector Salúd","grp_factura_siif.siif_grupo2","258","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_538","001","De equipos médicos-Sect.Salúd","grp_factura_siif.siif_grupo2","258","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_539","002","De termos oxígeno-Sect.Salúd","grp_factura_siif.siif_grupo2","258","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_540","000","Otros","grp_factura_siif.siif_grupo2","259","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_541","001","Otros arrendamientos-asistenciales-Sect.Salúd","grp_factura_siif.siif_grupo2","259","grp_factura_siif.siif_subgrupo2_5"
"grp_factura_siif.presupuesto_objeto_gasto_542","000","Impuestos directos(de uso excls.de los Entes Desctr.)","grp_factura_siif.siif_grupo2","261","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_543","000","Impuestos indirectos(de uso exclus. de los Entes Descentr.)","grp_factura_siif.siif_grupo2","262","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_544","000","Tasas, contribuciones, multas y otros","grp_factura_siif.siif_grupo2","263","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_545","001","Compensación por pago de tributos a Intendencias","grp_factura_siif.siif_grupo2","263","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_546","000","Primas y otros gastos de seguro contratados dentro del país","grp_factura_siif.siif_grupo2","264","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_547","001","Seguros-Sect.Salúd","grp_factura_siif.siif_grupo2","264","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_548","002","Seguros-Caución-Sect.Salúd","grp_factura_siif.siif_grupo2","264","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_549","000","Primas y otros gastos de seguro contratados fuera del país","grp_factura_siif.siif_grupo2","265","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_550","001","Primas y gtos seg.contr.fuera del país ejercicios anteriores","grp_factura_siif.siif_grupo2","265","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_551","000","Comisiones bancarias dentro del país","grp_factura_siif.siif_grupo2","266","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_552","001","Comisiones por giro (servicio de préstamos)","grp_factura_siif.siif_grupo2","266","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_553","004","Comisiones BROU por acreditación de Cheques de DGI 24y48Hs.","grp_factura_siif.siif_grupo2","266","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_554","005","Comisiones BROU por servicios prestados a la Adm. Central","grp_factura_siif.siif_grupo2","266","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_555","006","Comisiones BROU por acreditación de Cheques 24y48Hs.Adm.Cent","grp_factura_siif.siif_grupo2","266","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_556","007","Comisiones BCU Transf.Electr.Proveed.Estado Otras Inst.Finan","grp_factura_siif.siif_grupo2","266","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_557","008","Comisiones BROU por Recaudación Recursos Afec.Especial Fin12","grp_factura_siif.siif_grupo2","266","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_558","000","Comisiones bancarias fuera del país","grp_factura_siif.siif_grupo2","267","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_559","001","Comisiones BROU por servicios administrativos","grp_factura_siif.siif_grupo2","267","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_560","000","Comisiones no financieras(uso exclu.org.con activ.comercial)","grp_factura_siif.siif_grupo2","268","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_561","000","Otros","grp_factura_siif.siif_grupo2","269","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_562","001","Comisión por Recaudación DGI","grp_factura_siif.siif_grupo2","269","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_563","002","Comisión operadores turísticos por reintegros","grp_factura_siif.siif_grupo2","269","grp_factura_siif.siif_subgrupo2_6"
"grp_factura_siif.presupuesto_objeto_gasto_564","000","De inmuebles e instalaciones","grp_factura_siif.siif_grupo2","271","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_565","001","Servicio de instalación y suministro de luminarias","grp_factura_siif.siif_grupo2","271","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_566","000","De maquinas y equipos industriales","grp_factura_siif.siif_grupo2","272","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_567","000","De automotores","grp_factura_siif.siif_grupo2","273","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_568","001","De Ambulancias y otros vehíc.asistenciales-Sect.Salúd","grp_factura_siif.siif_grupo2","273","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_569","000","De otros medios de transporte","grp_factura_siif.siif_grupo2","274","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_570","000","De mobiliario y equipo de oficina y computación","grp_factura_siif.siif_grupo2","275","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_571","000","De otras maquinas y equipos","grp_factura_siif.siif_grupo2","276","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_572","001","De Equipos Médicos y de laboratorio-Sect.Salúd","grp_factura_siif.siif_grupo2","276","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_573","002","De Equipos no médicos-asistenciales-Sect.Salúd","grp_factura_siif.siif_grupo2","276","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_574","003","De Equipos no médicos-no asistenciales-Sect.Salúd","grp_factura_siif.siif_grupo2","276","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_575","000","De vías de comunicación","grp_factura_siif.siif_grupo2","277","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_576","000","De limpieza, aseo y fumigación","grp_factura_siif.siif_grupo2","278","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_577","001","Limp.,aseo y fumig. ANEP","grp_factura_siif.siif_grupo2","278","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_578","002","De recolección residuos hospitalarios","grp_factura_siif.siif_grupo2","278","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_579","003","De Limpieza en casa asistidas - refugios","grp_factura_siif.siif_grupo2","278","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_580","004","De Limpieza en Centros de Atención Ley de Faltas","grp_factura_siif.siif_grupo2","278","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_581","000","Otros","grp_factura_siif.siif_grupo2","279","grp_factura_siif.siif_subgrupo2_7"
"grp_factura_siif.presupuesto_objeto_gasto_582","000","Estudios, investigaciones y proyectos de factibilidad","grp_factura_siif.siif_grupo2","281","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_583","001","Fondo de Evaluación de Inversiones-OPP","grp_factura_siif.siif_grupo2","281","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_584","000","Profesionales y técnicos","grp_factura_siif.siif_grupo2","282","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_585","001","Profesionales No Médicos-Asistenciales-Sect.Salúd","grp_factura_siif.siif_grupo2","282","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_586","002","Profesionales No Médicos-No Asistenciales-Sect.Salúd","grp_factura_siif.siif_grupo2","282","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_587","003","Servicios de estudios técnicos","grp_factura_siif.siif_grupo2","282","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_588","000","Servicios médicos, sanitarios y sociales","grp_factura_siif.siif_grupo2","283","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_589","001","CTI (UCAMAE)","grp_factura_siif.siif_grupo2","283","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_590","002","Estudios (UCAMAE)","grp_factura_siif.siif_grupo2","283","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_591","003","Médicos y Odontólogos-Sect.Salúd","grp_factura_siif.siif_grupo2","283","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_592","004","Anestésicos Quirúrgicos-Sect.Salúd","grp_factura_siif.siif_grupo2","283","grp_factura_siif.siif_subgrupo2_8"
"grp_factura_siif.presupuesto_objeto_gasto_593","005","Servicios No médicos,diagnósticos y/o tratamiento-Sect.Salúd","grp_factura_siif.siif_grupo2","283","grp_factura_siif.siif_subgrupo2_8"
